DATE,STORE_NBR,LYLTY_CARD_NBR,TXN_ID,PROD_NBR,PROD_NAME,PROD_QTY,TOT_SALES,BRAND,PACK_SIZE
43465,178,178244,179085,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,Smiths,1
43493,178,178244,179086,81,Pringles Original   Crisps 134g,2,7.4,Pringles,1
43598,178,178244,179087,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,Kettle,1
43404,178,178260,179183,18,Cheetos Chs & Bacon Balls 190g,2,6.6,Cheetos,1
43442,178,178260,179184,46,Kettle Original 175g,2,10.8,Kettle,1
43512,178,178260,179185,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8,Doritos,1
43517,178,178260,179186,48,Red Rock Deli Sp    Salt & Truffle 150G,2,5.4,Red,1
43570,178,178260,179187,106,Natural ChipCo      Hony Soy Chckn175g,2,6,Natural,1
43611,178,178260,179188,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,Kettle,1
43624,178,178260,179189,82,Smith Crinkle Cut   Mac N Cheese 150g,2,5.2,Smith,1
43630,178,178260,179190,95,Sunbites Whlegrn    Crisps Frch/Onin 90g,2,3.4,Sunbites,9
43351,179,179008,179249,95,Sunbites Whlegrn    Crisps Frch/Onin 90g,2,3.4,Sunbites,9
43475,179,179008,179250,85,RRD Honey Soy       Chicken 165g,2,6,RRD,1
43475,179,179008,179250,18,Cheetos Chs & Bacon Balls 190g,2,6.6,Cheetos,1
43506,179,179008,179251,99,Pringles Sthrn FriedChicken 134g,2,7.4,Pringles,1
43548,179,179008,179252,8,Smiths Crinkle Cut  Chips Original 170g,2,5.8,Smiths,1
43645,179,179008,179253,34,Pringles Slt Vingar 134g,2,7.4,Pringles,1
43290,179,179022,179341,96,WW Original Stacked Chips 160g,2,3.8,WW,1
43373,179,179022,179342,52,Grain Waves Sour    Cream&Chives 210G,2,7.2,Grain,2
43427,179,179022,179343,86,Cheetos Puffs 165g,2,5.6,Cheetos,1
43454,179,179022,179344,36,Kettle Chilli 175g,2,10.8,Kettle,1
43480,179,179022,179345,11,RRD Pc Sea Salt     165g,2,6,RRD,1
43485,179,179022,179346,74,Tostitos Splash Of  Lime 175g,2,8.8,Tostitos,1
43538,179,179022,179347,69,Smiths Chip Thinly  S/Cream&Onion 175g,2,6,Smiths,1
43562,179,179022,179348,5,Natural Chip        Compny SeaSalt175g,2,6,Natural,1
43316,179,179043,179494,10,RRD SR Slow Rst     Pork Belly 150g,2,5.4,RRD,1
43390,179,179043,179495,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,Doritos,1
43546,179,179043,179496,56,Cheezels Cheese Box 125g,2,4.2,Cheezels,1
43556,179,179043,179497,66,CCs Nacho Cheese    175g,2,4.2,CCs,1
43290,179,179057,179590,55,Snbts Whlgrn Crisps Cheddr&Mstrd 90g,2,3.4,Snbts,9
43344,179,179057,179591,99,Pringles Sthrn FriedChicken 134g,2,7.4,Pringles,1
43400,179,179057,179592,63,Kettle 135g Swt Pot Sea Salt,2,8.4,Kettle,1
43518,179,179057,179593,81,Pringles Original   Crisps 134g,2,7.4,Pringles,1
43542,179,179057,179594,54,CCs Original 175g,2,4.2,CCs,1
43615,179,179057,179595,24,Grain Waves         Sweet Chilli 210g,2,7.2,Grain,2
43625,179,179057,179596,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,Cobs,1
43641,179,179057,179597,45,Smiths Thinly Cut   Roast Chicken 175g,2,6,Smiths,1
43317,179,179064,179644,105,Woolworths Cheese   Rings 190g,2,3.6,Woolworths,1
43379,179,179064,179645,68,Pringles Chicken    Salt Crips 134g,2,7.4,Pringles,1
43384,179,179064,179646,51,Doritos Mexicana    170g,2,8.8,Doritos,1
43458,179,179064,179647,12,Natural Chip Co     Tmato Hrb&Spce 175g,2,6,Natural,1
43463,179,179064,179648,102,Kettle Mozzarella   Basil & Pesto 175g,2,10.8,Kettle,1
43476,179,179064,179649,39,Smiths Crinkle Cut  Tomato Salsa 150g,2,5.2,Smiths,1
43571,179,179064,179650,45,Smiths Thinly Cut   Roast Chicken 175g,2,6,Smiths,1
43578,179,179064,179651,100,Smiths Crinkle Cut  Chips Chs&Onion170g,2,5.8,Smiths,1
43616,179,179064,179653,104,Infuzions Thai SweetChili PotatoMix 110g,2,7.6,Infuzions,1
43416,179,179068,179676,68,Pringles Chicken    Salt Crips 134g,2,7.4,Pringles,1
43421,179,179068,179677,44,Thins Chips Light&  Tangy 175g,2,6.6,Thins,1
43424,179,179068,179678,20,Doritos Cheese      Supreme 330g,2,11.4,Doritos,3
43506,179,179068,179680,38,Infuzions Mango     Chutny Papadums 70g,2,4.8,Infuzions,7
43616,179,179068,179681,34,Pringles Slt Vingar 134g,2,7.4,Pringles,1
43622,179,179068,179682,7,Smiths Crinkle      Original 330g,2,11.4,Smiths,3
43633,179,179068,179683,87,Infuzions BBQ Rib   Prawn Crackers 110g,2,7.6,Infuzions,1
43399,179,179083,179786,23,Cheezels Cheese 330g,2,11.4,Cheezels,3
43412,179,179083,179787,23,Cheezels Cheese 330g,2,11.4,Cheezels,3
43437,179,179083,179788,29,French Fries Potato Chips 175g,2,6,French,1
43437,179,179083,179788,55,Snbts Whlgrn Crisps Cheddr&Mstrd 90g,2,3.4,Snbts,9
43481,179,179083,179789,15,Twisties Cheese     270g,2,9.2,Twisties,2
43519,179,179083,179790,62,Pringles Mystery    Flavour 134g,2,7.4,Pringles,1
43533,179,179083,179791,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,Doritos,1
43540,179,179083,179792,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8,Doritos,1
43318,179,179134,180134,24,Grain Waves         Sweet Chilli 210g,2,7.2,Grain,2
43379,179,179134,180135,97,RRD Salt & Vinegar  165g,2,6,RRD,1
43399,179,179134,180136,78,Thins Chips Salt &  Vinegar 175g,2,6.6,Thins,1
43431,179,179134,180137,23,Cheezels Cheese 330g,2,11.4,Cheezels,3
43438,179,179134,180138,12,Natural Chip Co     Tmato Hrb&Spce 175g,2,6,Natural,1
43448,179,179134,180139,8,Smiths Crinkle Cut  Chips Original 170g,2,5.8,Smiths,1
43507,179,179134,180142,76,Woolworths Medium   Salsa 300g,2,3,Woolworths,3
43544,179,179134,180143,44,Thins Chips Light&  Tangy 175g,2,6.6,Thins,1
43291,179,179151,180256,64,Red Rock Deli SR    Salsa & Mzzrlla 150g,2,5.4,Red,1
43308,179,179151,180257,11,RRD Pc Sea Salt     165g,2,6,RRD,1
43363,179,179151,180259,20,Doritos Cheese      Supreme 330g,2,11.4,Doritos,3
43406,179,179151,180260,92,WW Crinkle Cut      Chicken 175g,2,3.4,WW,1
43552,179,179151,180261,70,Tyrrells Crisps     Lightly Salted 165g,2,8.4,Tyrrells,1
43641,179,179151,180263,87,Infuzions BBQ Rib   Prawn Crackers 110g,2,7.6,Infuzions,1
43298,179,179157,180295,55,Snbts Whlgrn Crisps Cheddr&Mstrd 90g,2,3.4,Snbts,9
43307,179,179157,180296,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8,Smiths,1
43311,179,179157,180297,90,Tostitos Smoked     Chipotle 175g,2,8.8,Tostitos,1
43370,179,179157,180298,69,Smiths Chip Thinly  S/Cream&Onion 175g,2,6,Smiths,1
43370,179,179157,180298,94,Burger Rings 220g,2,4.6,Burger,2
43471,179,179157,180299,103,RRD Steak &         Chimuchurri 150g,2,5.4,RRD,1
43561,179,179157,180300,106,Natural ChipCo      Hony Soy Chckn175g,2,6,Natural,1
43344,179,179160,180312,65,Old El Paso Salsa   Dip Chnky Tom Ht300g,2,10.2,Old,3
43348,179,179160,180313,102,Kettle Mozzarella   Basil & Pesto 175g,2,10.8,Kettle,1
43367,179,179160,180314,67,RRD Chilli&         Coconut 150g,2,5.4,RRD,1
43382,179,179160,180315,26,Pringles Sweet&Spcy BBQ 134g,2,7.4,Pringles,1
43424,179,179160,180316,17,Kettle Sensations   BBQ&Maple 150g,2,9.2,Kettle,1
43512,179,179160,180317,52,Grain Waves Sour    Cream&Chives 210G,2,7.2,Grain,2
43526,179,179160,180318,59,Old El Paso Salsa   Dip Tomato Med 300g,2,10.2,Old,3
43567,179,179160,180319,32,Kettle Sea Salt     And Vinegar 175g,2,10.8,Kettle,1
43573,179,179160,180320,70,Tyrrells Crisps     Lightly Salted 165g,2,8.4,Tyrrells,1
43626,179,179160,180321,31,Infzns Crn Crnchers Tangy Gcamole 110g,2,7.6,Infzns,1
43337,179,179165,180351,98,NCC Sour Cream &    Garden Chives 175g,2,6,NCC,1
43367,179,179165,180352,106,Natural ChipCo      Hony Soy Chckn175g,2,6,Natural,1
43392,179,179165,180353,96,WW Original Stacked Chips 160g,2,3.8,WW,1
43413,179,179165,180354,35,Woolworths Mild     Salsa 300g,2,3,Woolworths,3
43424,179,179165,180355,74,Tostitos Splash Of  Lime 175g,2,8.8,Tostitos,1
43427,179,179165,180356,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,Thins,1
43440,179,179165,180357,92,WW Crinkle Cut      Chicken 175g,2,3.4,WW,1
43484,179,179165,180358,55,Snbts Whlgrn Crisps Cheddr&Mstrd 90g,2,3.4,Snbts,9
43503,179,179165,180359,82,Smith Crinkle Cut   Mac N Cheese 150g,2,5.2,Smith,1
43570,179,179165,180360,25,Pringles SourCream  Onion 134g,2,7.4,Pringles,1
43581,179,179165,180361,11,RRD Pc Sea Salt     165g,2,6,RRD,1
43640,179,179165,180362,65,Old El Paso Salsa   Dip Chnky Tom Ht300g,2,10.2,Old,3
43397,179,179187,180483,47,Doritos Corn Chips  Original 170g,2,8.8,Doritos,1
43598,179,179187,180484,15,Twisties Cheese     270g,2,9.2,Twisties,2
43364,179,179211,180667,55,Snbts Whlgrn Crisps Cheddr&Mstrd 90g,2,3.4,Snbts,9
43366,179,179211,180668,48,Red Rock Deli Sp    Salt & Truffle 150G,2,5.4,Red,1
43389,179,179211,180669,7,Smiths Crinkle      Original 330g,2,11.4,Smiths,3
43524,179,179211,180670,101,Doritos Salsa       Medium 300g,2,5.2,Doritos,3
43560,179,179211,180671,86,Cheetos Puffs 165g,2,5.6,Cheetos,1
43607,179,179211,180672,73,Smiths Crinkle Cut  Salt & Vinegar 170g,2,5.8,Smiths,1
43611,179,179211,180673,57,Old El Paso Salsa   Dip Tomato Mild 300g,2,10.2,Old,3
43641,179,179211,180674,49,Infuzions SourCream&Herbs Veg Strws 110g,2,7.6,Infuzions,1
43302,179,179212,180675,68,Pringles Chicken    Salt Crips 134g,2,7.4,Pringles,1
43348,179,179212,180676,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,Cobs,1
43431,179,179212,180677,58,Red Rock Deli Chikn&Garlic Aioli 150g,2,5.4,Red,1
43564,179,179212,180678,61,Smiths Crinkle Cut  Chips Chicken 170g,2,5.8,Smiths,1
43572,179,179212,180679,25,Pringles SourCream  Onion 134g,2,7.4,Pringles,1
43593,179,179212,180680,62,Pringles Mystery    Flavour 134g,2,7.4,Pringles,1
43646,179,179212,180681,78,Thins Chips Salt &  Vinegar 175g,2,6.6,Thins,1
43356,180,180007,180994,39,Smiths Crinkle Cut  Tomato Salsa 150g,2,5.2,Smiths,1
43404,180,180007,180995,35,Woolworths Mild     Salsa 300g,2,3,Woolworths,3
43618,180,180007,180996,31,Infzns Crn Crnchers Tangy Gcamole 110g,2,7.6,Infzns,1
43625,180,180007,180997,38,Infuzions Mango     Chutny Papadums 70g,2,4.8,Infuzions,7
43290,180,180009,181005,88,Kettle Honey Soy    Chicken 175g,2,10.8,Kettle,1
43374,180,180009,181006,111,Smiths Chip Thinly  Cut Original 175g,2,6,Smiths,1
43401,180,180009,181007,25,Pringles SourCream  Onion 134g,2,7.4,Pringles,1
43412,180,180009,181008,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,Doritos,1
43413,180,180009,181009,91,CCs Tasty Cheese    175g,2,4.2,CCs,1
43416,180,180009,181010,11,RRD Pc Sea Salt     165g,2,6,RRD,1
43469,180,180009,181011,18,Cheetos Chs & Bacon Balls 190g,2,6.6,Cheetos,1
43520,180,180009,181012,113,Twisties Chicken270g,2,9.2,Twisties,2
43391,180,180010,181013,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,Cobs,1
43432,180,180010,181014,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,Smiths,3
43542,180,180010,181015,78,Thins Chips Salt &  Vinegar 175g,2,6.6,Thins,1
43543,180,180010,181016,10,RRD SR Slow Rst     Pork Belly 150g,2,5.4,RRD,1
43576,180,180010,181017,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,Kettle,1
43597,180,180010,181018,65,Old El Paso Salsa   Dip Chnky Tom Ht300g,2,10.2,Old,3
43635,180,180010,181019,10,RRD SR Slow Rst     Pork Belly 150g,2,5.4,RRD,1
43339,180,180035,181172,8,Smiths Crinkle Cut  Chips Original 170g,2,5.8,Smiths,1
43363,180,180035,181173,15,Twisties Cheese     270g,2,9.2,Twisties,2
43370,180,180035,181174,106,Natural ChipCo      Hony Soy Chckn175g,2,6,Natural,1
43383,180,180035,181175,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,Kettle,1
43455,180,180035,181176,113,Twisties Chicken270g,2,9.2,Twisties,2
43539,180,180035,181177,53,RRD Sweet Chilli &  Sour Cream 165g,2,6,RRD,1
43631,180,180035,181178,106,Natural ChipCo      Hony Soy Chckn175g,2,6,Natural,1
43293,180,180048,181273,18,Cheetos Chs & Bacon Balls 190g,2,6.6,Cheetos,1
43476,180,180048,181274,59,Old El Paso Salsa   Dip Tomato Med 300g,2,10.2,Old,3
43507,180,180048,181275,94,Burger Rings 220g,2,4.6,Burger,2
43514,180,180048,181276,83,WW D/Style Chip     Sea Salt 200g,2,3.8,WW,2
43556,180,180048,181277,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8,Doritos,1
43569,180,180048,181278,66,CCs Nacho Cheese    175g,2,4.2,CCs,1
43592,180,180048,181279,67,RRD Chilli&         Coconut 150g,2,5.4,RRD,1
43334,180,180097,181605,110,WW Original Corn    Chips 200g,2,3.8,WW,2
43377,180,180097,181606,83,WW D/Style Chip     Sea Salt 200g,2,3.8,WW,2
43451,180,180097,181607,70,Tyrrells Crisps     Lightly Salted 165g,2,8.4,Tyrrells,1
43507,180,180097,181608,13,Red Rock Deli Thai  Chilli&Lime 150g,2,5.4,Red,1
43532,180,180097,181609,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,Thins,1
43562,180,180097,181610,96,WW Original Stacked Chips 160g,2,3.8,WW,1
43574,180,180097,181611,104,Infuzions Thai SweetChili PotatoMix 110g,2,7.6,Infuzions,1
43617,180,180097,181612,24,Grain Waves         Sweet Chilli 210g,2,7.2,Grain,2
43311,180,180101,181632,58,Red Rock Deli Chikn&Garlic Aioli 150g,2,5.4,Red,1
43311,180,180101,181632,87,Infuzions BBQ Rib   Prawn Crackers 110g,2,7.6,Infuzions,1
43333,180,180101,181633,35,Woolworths Mild     Salsa 300g,2,3,Woolworths,3
43388,180,180101,181634,56,Cheezels Cheese Box 125g,2,4.2,Cheezels,1
43399,180,180101,181635,49,Infuzions SourCream&Herbs Veg Strws 110g,2,7.6,Infuzions,1
43465,180,180101,181636,110,WW Original Corn    Chips 200g,2,3.8,WW,2
43512,180,180101,181637,18,Cheetos Chs & Bacon Balls 190g,2,6.6,Cheetos,1
43557,180,180101,181638,82,Smith Crinkle Cut   Mac N Cheese 150g,2,5.2,Smith,1
43630,180,180101,181639,107,Smiths Crinkle Cut  French OnionDip 150g,2,5.2,Smiths,1
43317,180,180120,181779,13,Red Rock Deli Thai  Chilli&Lime 150g,2,5.4,Red,1
43376,180,180120,181780,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,WW,2
43433,180,180120,181781,49,Infuzions SourCream&Herbs Veg Strws 110g,2,7.6,Infuzions,1
43435,180,180120,181782,7,Smiths Crinkle      Original 330g,2,11.4,Smiths,3
43454,180,180120,181783,53,RRD Sweet Chilli &  Sour Cream 165g,2,6,RRD,1
43568,180,180120,181784,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,Cobs,1
43606,180,180120,181785,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8,Smiths,1
43333,180,180123,181795,24,Grain Waves         Sweet Chilli 210g,2,7.2,Grain,2
43371,180,180123,181796,86,Cheetos Puffs 165g,2,5.6,Cheetos,1
43409,180,180123,181797,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,Cobs,1
43423,180,180123,181798,31,Infzns Crn Crnchers Tangy Gcamole 110g,2,7.6,Infzns,1
43474,180,180123,181799,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,Kettle,1
43494,180,180123,181800,99,Pringles Sthrn FriedChicken 134g,2,7.4,Pringles,1
43564,180,180123,181801,53,RRD Sweet Chilli &  Sour Cream 165g,2,6,RRD,1
43292,180,180124,181802,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8,Doritos,1
43294,180,180124,181803,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8,Doritos,1
43407,180,180124,181804,98,NCC Sour Cream &    Garden Chives 175g,2,6,NCC,1
43457,180,180124,181805,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,Thins,1
43544,180,180124,181806,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,Cobs,1
43567,180,180124,181807,41,Doritos Salsa Mild  300g,2,5.2,Doritos,3
43613,180,180124,181808,67,RRD Chilli&         Coconut 150g,2,5.4,RRD,1
43293,180,180162,182055,111,Smiths Chip Thinly  Cut Original 175g,2,6,Smiths,1
43333,180,180162,182056,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,WW,2
43366,180,180162,182057,65,Old El Paso Salsa   Dip Chnky Tom Ht300g,2,10.2,Old,3
43452,180,180162,182058,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,Cobs,1
43457,180,180162,182059,87,Infuzions BBQ Rib   Prawn Crackers 110g,2,7.6,Infuzions,1
43482,180,180162,182060,53,RRD Sweet Chilli &  Sour Cream 165g,2,6,RRD,1
43491,180,180162,182061,76,Woolworths Medium   Salsa 300g,2,3,Woolworths,3
43577,180,180162,182062,109,Pringles Barbeque   134g,2,7.4,Pringles,1
43606,180,180162,182063,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,WW,2
43612,180,180162,182064,55,Snbts Whlgrn Crisps Cheddr&Mstrd 90g,2,3.4,Snbts,9
43636,180,180162,182065,52,Grain Waves Sour    Cream&Chives 210G,2,7.2,Grain,2
43639,180,180162,182066,90,Tostitos Smoked     Chipotle 175g,2,8.8,Tostitos,1
43289,180,180181,182163,107,Smiths Crinkle Cut  French OnionDip 150g,2,5.2,Smiths,1
43314,180,180181,182164,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8,Smiths,1
43323,180,180181,182165,73,Smiths Crinkle Cut  Salt & Vinegar 170g,2,5.8,Smiths,1
43349,180,180181,182166,24,Grain Waves         Sweet Chilli 210g,2,7.2,Grain,2
43382,180,180181,182167,44,Thins Chips Light&  Tangy 175g,2,6.6,Thins,1
43383,180,180181,182168,37,Smiths Thinly       Swt Chli&S/Cream175G,2,6,Smiths,1
43385,180,180181,182169,36,Kettle Chilli 175g,2,10.8,Kettle,1
43436,180,180181,182170,85,RRD Honey Soy       Chicken 165g,2,6,RRD,1
43481,180,180181,182171,69,Smiths Chip Thinly  S/Cream&Onion 175g,2,6,Smiths,1
43537,180,180181,182172,46,Kettle Original 175g,2,10.8,Kettle,1
43588,180,180181,182173,1,Smiths Crinkle Cut  Chips Barbecue 170g,2,5.8,Smiths,1
43607,180,180181,182174,7,Smiths Crinkle      Original 330g,2,11.4,Smiths,3
43623,180,180181,182175,104,Infuzions Thai SweetChili PotatoMix 110g,2,7.6,Infuzions,1
43633,180,180181,182176,57,Old El Paso Salsa   Dip Tomato Mild 300g,2,10.2,Old,3
43335,180,180186,182203,7,Smiths Crinkle      Original 330g,2,11.4,Smiths,3
43412,180,180186,182204,114,Kettle Sensations   Siracha Lime 150g,2,9.2,Kettle,1
43477,180,180186,182205,47,Doritos Corn Chips  Original 170g,2,8.8,Doritos,1
43512,180,180186,182206,61,Smiths Crinkle Cut  Chips Chicken 170g,2,5.8,Smiths,1
43612,180,180186,182207,112,Tyrrells Crisps     Ched & Chives 165g,2,8.4,Tyrrells,1
43621,180,180186,182208,57,Old El Paso Salsa   Dip Tomato Mild 300g,2,10.2,Old,3
43633,180,180186,182209,111,Smiths Chip Thinly  Cut Original 175g,2,6,Smiths,1
43347,180,180216,182416,76,Woolworths Medium   Salsa 300g,2,3,Woolworths,3
43353,180,180216,182417,10,RRD SR Slow Rst     Pork Belly 150g,2,5.4,RRD,1
43355,180,180216,182418,91,CCs Tasty Cheese    175g,2,4.2,CCs,1
43440,180,180216,182419,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,Cobs,1
43584,180,180216,182420,69,Smiths Chip Thinly  S/Cream&Onion 175g,2,6,Smiths,1
43612,180,180216,182421,55,Snbts Whlgrn Crisps Cheddr&Mstrd 90g,2,3.4,Snbts,9
43636,180,180216,182422,72,WW Crinkle Cut      Original 175g,2,3.4,WW,1
43299,181,181037,182710,20,Doritos Cheese      Supreme 330g,2,11.4,Doritos,3
43311,181,181037,182711,90,Tostitos Smoked     Chipotle 175g,2,8.8,Tostitos,1
43419,181,181037,182713,74,Tostitos Splash Of  Lime 175g,2,8.8,Tostitos,1
43434,181,181037,182714,17,Kettle Sensations   BBQ&Maple 150g,2,9.2,Kettle,1
43439,181,181037,182715,52,Grain Waves Sour    Cream&Chives 210G,2,7.2,Grain,2
43514,181,181037,182716,63,Kettle 135g Swt Pot Sea Salt,2,8.4,Kettle,1
43532,181,181037,182717,74,Tostitos Splash Of  Lime 175g,2,8.8,Tostitos,1
43559,181,181037,182718,46,Kettle Original 175g,2,10.8,Kettle,1
43588,181,181037,182719,26,Pringles Sweet&Spcy BBQ 134g,2,7.4,Pringles,1
43475,181,181082,182903,20,Doritos Cheese      Supreme 330g,2,11.4,Doritos,3
43524,181,181082,182904,68,Pringles Chicken    Salt Crips 134g,2,7.4,Pringles,1
43319,181,181146,183176,65,Old El Paso Salsa   Dip Chnky Tom Ht300g,2,10.2,Old,3
43537,181,181146,183177,65,Old El Paso Salsa   Dip Chnky Tom Ht300g,2,10.2,Old,3
43312,181,181148,183181,3,Kettle Sensations   Camembert & Fig 150g,2,9.2,Kettle,1
43385,181,181148,183182,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,Doritos,1
43550,181,181148,183183,49,Infuzions SourCream&Herbs Veg Strws 110g,2,7.6,Infuzions,1
43627,181,181148,183184,81,Pringles Original   Crisps 134g,2,7.4,Pringles,1
43375,181,181184,183330,88,Kettle Honey Soy    Chicken 175g,2,10.8,Kettle,1
43457,181,181184,183331,74,Tostitos Splash Of  Lime 175g,2,8.8,Tostitos,1
43472,181,181184,183332,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,Kettle,1
43529,181,181184,183333,44,Thins Chips Light&  Tangy 175g,2,6.6,Thins,1
43532,181,181184,183334,71,Twisties Cheese     Burger 250g,2,8.6,Twisties,2
43311,181,181219,183471,89,Kettle Sweet Chilli And Sour Cream 175g,2,10.8,Kettle,1
43401,181,181219,183473,51,Doritos Mexicana    170g,2,8.8,Doritos,1
43456,181,181219,183474,46,Kettle Original 175g,2,10.8,Kettle,1
43497,181,181219,183475,65,Old El Paso Salsa   Dip Chnky Tom Ht300g,2,10.2,Old,3
43383,181,181261,183651,36,Kettle Chilli 175g,2,10.8,Kettle,1
43471,181,181261,183652,93,Doritos Corn Chip Southern Chicken 150g,2,7.8,Doritos,1
43538,181,181261,183653,89,Kettle Sweet Chilli And Sour Cream 175g,2,10.8,Kettle,1
43373,181,181266,183666,102,Kettle Mozzarella   Basil & Pesto 175g,2,10.8,Kettle,1
43426,181,181266,183667,52,Grain Waves Sour    Cream&Chives 210G,2,7.2,Grain,2
43522,181,181266,183668,63,Kettle 135g Swt Pot Sea Salt,2,8.4,Kettle,1
43294,181,181274,183692,89,Kettle Sweet Chilli And Sour Cream 175g,2,10.8,Kettle,1
43352,181,181274,183693,17,Kettle Sensations   BBQ&Maple 150g,2,9.2,Kettle,1
43541,181,181274,183694,24,Grain Waves         Sweet Chilli 210g,2,7.2,Grain,2
43623,181,181274,183695,25,Pringles SourCream  Onion 134g,2,7.4,Pringles,1
43624,181,181274,183696,74,Tostitos Splash Of  Lime 175g,2,8.8,Tostitos,1
43639,181,181274,183697,3,Kettle Sensations   Camembert & Fig 150g,2,9.2,Kettle,1
43291,181,181279,183719,40,Thins Chips Seasonedchicken 175g,2,6.6,Thins,1
43355,181,181279,183720,32,Kettle Sea Salt     And Vinegar 175g,2,10.8,Kettle,1
43384,181,181279,183721,49,Infuzions SourCream&Herbs Veg Strws 110g,2,7.6,Infuzions,1
43478,181,181279,183722,7,Smiths Crinkle      Original 330g,2,11.4,Smiths,3
43496,181,181279,183723,4,Dorito Corn Chp     Supreme 380g,2,13,Dorito,3
43507,181,181279,183724,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8,Smiths,3
43576,181,181279,183725,28,Thins Potato Chips  Hot & Spicy 175g,2,6.6,Thins,1
43305,181,181300,183801,89,Kettle Sweet Chilli And Sour Cream 175g,2,10.8,Kettle,1
43582,181,181300,183802,36,Kettle Chilli 175g,2,10.8,Kettle,1
43623,181,181300,183803,81,Pringles Original   Crisps 134g,2,7.4,Pringles,1
43293,181,181361,184073,17,Kettle Sensations   BBQ&Maple 150g,2,9.2,Kettle,1
43356,181,181361,184075,26,Pringles Sweet&Spcy BBQ 134g,2,7.4,Pringles,1
43374,181,181361,184076,114,Kettle Sensations   Siracha Lime 150g,2,9.2,Kettle,1
43531,181,181361,184077,7,Smiths Crinkle      Original 330g,2,11.4,Smiths,3
